2호선,뚝섬,17,1,5420,1960,12581,13619,30526,33227,39518,109543,25618,45767,19301,22767,20678,18997,20179,21393,23034,22923,21878,21127,25664,23187,29126,25686,35408,29251,78520,41833,48523,33286,26831,21739,27620,20661,19232,20733,7711,14139,1146,4961,0,73,0,0,0,0
2호선,성수,43,2,7262,3460,13379,25796,29758,75188,37261,254165,30192,75390,25605,35498,26156,27538,27500,25946,32665,29774,33189,28855,35339,29988,37655,31438,52297,35894,156465,42287,94905,36551,47021,24097,41238,21083,30664,20094,14497,14255,2227,9945,9,1499,2,2,0,1
2호선,건대입구,743,14,29191,2138,34183,19370,77238,33255,119703,89880,80698,64198,51753,61193,50442,61226,57824,72808,64856,81038,65083,80993,71443,84565,80774,99625,94881,130309,109459,191230,95018,180533,95762,111752,108388,96951,115534,90558,73257,58321,13888,20367,16,1593,0,0,0,0
2호선,구의,20,1,14159,1788,29504,14401,76525,18251,116703,50921,68645,34364,41190,26545,37358,23656,35768,25610,37248,30732,33797,32586,32945,38285,35353,41888,42662,51231,53111,75914,31459,76058,24150,52761,22177,50960,19446,52731,9954,31855,1657,10666,2,243,0,1,0,0
2호선,강변,47,2,11572,5439,36402,46923,110703,52361,163117,71865,121583,66792,100558,62852,94602,61063,89268,70084,87478,80803,82739,88154,82443,101355,88092,111605,100490,124627,107075,159065,95646,146753,81300,104637,68638,92577,57094,90368,25616,51259,3125,12680,4,200,0,0,0,0
2호선,잠실나루,27,0,3810,2037,19390,11210,60038,26986,67108,47599,42382,31008,32065,24498,31755,22021,30935,26374,29900,28347,29076,27139,30138,27569,35016,28689,38005,33387,43132,47778,26363,48243,20607,32113,17099,30435,12065,31844,5178,20706,782,7169,4,94,0,0,0,0
2호선,잠실,243,5,16661,7388,56135,83303,152468,101016,216533,172252,149729,156989,103212,111807,101047,124768,107108,119757,125305,126786,124988,124812,141799,134312,163611,143407,216197,161975,241802,223702,188880,197093,181764,122113,160974,114330,134167,117616,46508,73233,5306,20550,3,351,0,0,0,0
2호선,신천,56,4,7865,1018,24955,9837,78497,22148,98518,35508,62749,37145,42494,28462,39587,30339,40294,34041,41150,39267,36447,43027,37935,47064,43808,53802,47702,67581,53141,93562,43774,92734,37576,59084,40644,51180,40330,49868,25967,29568,4274,10497,5,199,0,0,0,0
2호선,종합운동장,18,1,3280,1185,10369,14793,27186,40904,36694,45436,26979,26983,18829,21644,19211,17951,18347,25681,21412,42637,20106,27317,30389,35636,30180,58765,35704,68924,53405,91194,33757,50986,48188,24036,81679,21186,48828,22651,9060,14141,760,4498,3,248,0,0,0,0
2호선,삼성,162,3,5825,6010,11152,45703,25765,133287,32732,329707,30946,259843,31977,119693,44717,107792,60247,101373,77036,112152,90164,102944,114875,90803,132991,81359,175654,81197,290250,90917,202144,67113,154803,32946,140855,24923,107341,22815,33499,12700,4438,7148,3,2685,0,4,0,6
2호선,선릉,137,3,7863,6926,15886,39188,29651,120803,41577,300787,41624,216407,45591,93994,58262,68513,64154,60685,78159,69333,83657,63316,103755,57304,125957,57275,151337,59823,283390,66415,175021,52201,109590,31528,115998,26398,94980,24723,39252,15547,6203,7551,2,166,0,0,0,0
2호선,역삼,61,1,4752,7873,11426,36026,19079,126481,28850,353646,29406,254391,30424,102154,41282,74421,46030,60389,58878,69238,63961,61764,78271,57231,87870,51835,125298,53586,264391,62237,157329,48296,93689,29942,98530,22517,76620,19599,32492,13163,5246,4345,2,47,0,0,0,0
2호선,강남,335,2,18083,13411,28069,66875,53736,183217,80898,358899,70368,325053,68749,174055,89480,144794,111590,142930,147726,173350,147092,152480,170230,143921,190116,150415,233593,178442,350196,248076,266168,210490,213768,107903,264570,81772,286095,68779,128829,44088,22157,13783,9,183,1,1,0,0
2호선,교대,28,0,3803,7183,16119,37170,34453,87288,46155,179346,39502,160980,39488,80495,46234,69960,48105,64392,61710,72441,66248,67497,71612,61907,73495,60821,97006,68897,163989,88200,94083,67053,70922,39043,79395,35346,91935,34419,30677,20597,5501,6050,5,59,0,0,0,0
2호선,서초,10,0,1740,5004,7721,22764,16964,60740,25969,131041,29108,93519,23473,46468,33669,41963,29536,35421,41063,36107,40309,35916,46068,28247,54211,29181,61046,29762,110208,35992,57239,28587,36461,15352,44282,13968,38876,14197,11444,8677,1649,2559,3,17,0,0,0,0
2호선,방배,55,2,4192,3423,13289,12471,35978,33758,48337,90936,37352,66790,27291,43357,27419,32202,30041,33353,33029,35832,33614,34393,38811,33772,45139,36687,49547,42194,83136,49616,52664,42990,39589,28720,40885,25946,34865,28620,14950,17947,2726,5770,2,26,0,0,0,0
2호선,사당,59,2,14468,4242,28786,38434,83253,74189,114918,97466,82222,75198,57116,55457,53819,59949,57984,62353,66302,63588,67958,62837,68243,70604,74223,83047,85413,113950,113049,175852,90779,155329,79803,96544,90964,89664,92700,94187,54804,63890,9700,21167,15,1169,0,0,0,0
2호선,낙성대,90,22,13639,2705,33808,15882,106701,27979,144446,59449,87107,46939,49148,39467,43537,29638,47051,34262,48110,35989,43482,37243,44206,41274,47304,47632,56008,59089,66264,91615,46001,101917,34524,71174,35103,70810,27001,75308,15437,53522,2353,16311,2,252,0,0,0,0
2호선,서울대입구,4613,19,33762,3367,55504,21400,155772,40003,201477,88261,127141,90768,81146,76990,74949,62349,79319,64410,86375,72561,78255,72611,81624,78629,91624,87228,102586,108639,115907,159701,81527,168270,66769,114397,65313,109370,61187,119567,34981,82761,5398,29141,7,5507,0,0,1,1
2호선,봉천,61,3,18521,1867,34848,8297,92369,17116,116591,31320,70317,27893,41541,23287,34777,23476,36346,24856,37555,27600,31808,29230,30858,36901,34290,42934,35506,51981,38532,75206,26520,76251,22028,51408,19869,48866,16150,51084,6322,31448,1039,9486,3,399,0,0,0,0
2호선,신림,291,9,52886,6222,99232,26952,276737,47934,364941,79024,214574,68132,122839,61479,106601,67612,108899,72715,110710,83976,96880,89152,94838,105995,98391,126364,110518,162008,119966,251246,92580,280085,74481,193155,74593,182679,68609,192206,39075,132949,6366,43783,12,625,0,1,0,0
2호선,신대방,150,1,28287,2564,41382,12647,108522,22509,142945,40729,91684,29398,52939,24903,45038,25001,43737,26361,43140,31160,36726,34114,35217,41612,38057,49409,40270,63215,49675,88692,34820,90792,26361,66343,20796,68757,15190,79280,7581,47512,1241,14188,2,210,2,2,0,0
2호선,구로디지털단지,260,9,46911,6623,65565,25277,169996,83824,210257,284407,136873,163771,86556,71628,77898,59195,79828,58791,83561,72896,74661,77975,75384,82112,84897,90462,109411,117523,227768,167604,157994,168790,98289,115909,86873,112982,71240,126408,35143,79350,5600,22407,8,340,0,1,0,0
2호선,대림,445,16,40941,4743,41399,15124,95135,29681,125703,74624,91314,50678,54538,41311,46757,43921,49916,44163,49165,44827,43768,44835,44359,51916,47844,59008,55464,79896,74498,99755,49020,90037,37191,63674,31602,71317,23962,84659,12276,44320,1853,12691,9,283,0,0,0,0
2호선,신도림,2970,20,46168,7075,67342,29124,175910,58160,177418,145081,117820,96198,84973,84395,81372,78475,90583,91024,97854,96197,95403,92915,98514,97956,103354,107435,122960,134087,164920,197401,120141,196138,98809,117716,103592,106864,88973,113415,40641,87596,5406,40015,17,4311,1,1,0,0
2호선,문래,12,0,4506,1931,16253,10346,48203,33290,48924,109480,30929,45762,23667,23043,22981,22621,26401,24123,27645,25481,26153,24328,27078,24297,29052,25921,38084,28980,82364,41833,42288,43071,26690,26627,24761,25284,19685,24167,9629,16745,1408,5521,6,139,0,0,0,0
2호선,영등포구청,57,1,7553,2781,16658,14848,49670,40265,49569,116040,37317,57431,29597,29037,30014,25594,31499,28553,31834,29661,30893,29283,34167,29551,38291,31984,47841,36438,91313,49603,48336,46794,32882,29785,30770,27992,24086,28062,11502,20063,1659,7079,4,179,0,1,0,0
2호선,당산,72,5,8345,4414,20934,16168,63251,39238,70295,102262,47312,50519,33942,28175,31660,27301,33495,28234,32962,34365,28581,32452,28859,33421,34430,38024,49099,47645,76319,69666,49331,67226,31592,45364,29131,43999,25922,46101,12571,32126,2212,9626,6,247,0,0,0,0
2호선,합정,63,3,12652,4575,22511,21966,57323,41939,66261,101011,45050,80269,35969,49599,37712,45612,40216,49769,44698,55753,44132,53408,47575,56078,54105,60378,70063,73014,107311,106887,83214,103334,65525,58733,77794,48145,82508,42598,46145,29218,6907,10382,10,383,0,0,0,0
2호선,홍대입구,2450,34,58213,4365,51181,18824,88783,45921,104453,138782,74642,142691,65823,107845,70581,115702,80865,142287,95056,164267,103884,162179,124795,163573,144447,176494,172557,206261,214495,264192,179928,244797,167868,150498,208788,116046,240580,101557,148474,75915,18846,29242,16,3328,0,0,0,0
2호선,신촌,156,5,17484,3998,22192,22289,50324,50285,65255,118466,49921,137558,49372,98398,59106,90277,73347,95916,84229,105006,85851,95206,95815,89461,107388,96827,131033,117146,139867,165295,111788,141325,117350,78120,128460,64096,154744,56949,93659,42048,14240,14817,14,377,0,0,0,0
2호선,이대,68,1,5353,1658,9396,9182,25223,25380,33964,57923,26152,95902,22375,71317,27225,50397,43950,59608,43870,56137,43032,44771,54396,43916,61991,43163,79164,46430,75054,54763,50132,44861,45611,27660,50177,25112,39841,24882,13304,19340,1447,6499,2,149,0,0,0,0
2호선,아현,16,3,5786,1707,11800,14720,27739,15824,37674,26217,24309,15418,17701,14538,16693,11796,17842,12675,17294,14148,15620,14276,16900,15703,26897,17478,26486,20728,24894,28164,15237,25681,12023,18560,9966,18210,8147,17731,3491,12963,705,4101,1,78,0,0,0,0
2호선,충정로,25,0,4394,1316,9141,7225,20423,28991,28602,70550,18961,41873,15405,16405,16593,14735,16246,14701,17165,16458,16915,15493,17580,15607,19881,16997,25404,19728,60213,26559,26596,23218,16691,16411,15536,16839,12367,16505,5149,11634,852,4086,0,80,0,0,0,0
2호선,용답,3,0,2726,177,3655,1335,10455,1604,14883,3597,6889,4950,4558,3089,3808,2666,3924,2911,4094,3291,3690,3201,3485,4233,3974,5430,4692,6136,4051,9764,2729,8501,1807,5751,1544,6288,1181,6049,518,4132,89,1136,1,2,0,0,0,0
2호선,신답,0,0,1040,64,1842,684,6223,912,8866,1822,3405,1076,2321,1348,1938,1455,2080,1606,2251,1797,1904,1961,1929,2622,1882,3578,2122,3346,2057,6658,1449,6089,836,3336,582,3569,519,3168,228,2332,15,637,0,1,0,0,0,0
2호선,신설동,31,8,1050,380,1640,1844,3331,7090,5204,16776,4552,11382,5349,8558,6770,8598,7510,8005,8787,8452,10000,7713,10327,6998,10511,5942,12202,6135,17113,6090,9225,4675,5071,2980,3873,2459,3571,2774,1177,2241,132,709,8,146,0,0,0,0
2호선,도림천,0,0,417,352,1352,992,2716,6841,2748,5140,1843,1773,1899,1301,1323,1060,1803,1526,1374,1098,1682,1307,2038,1324,2537,1520,2189,1681,3443,2335,1689,2350,1385,1629,941,1423,600,1378,248,1076,53,402,0,9,0,0,0,0
2호선,양천구청,25,0,5426,1215,13486,2534,38412,6024,34057,11372,21583,7281,14593,6175,13306,6625,12729,8154,11707,9811,9989,10429,9228,12068,9725,14768,10538,18704,10885,25675,6042,27323,4130,18854,3394,18035,3316,17932,1157,15399,149,5471,1,156,0,0,0,0
2호선,신정네거리,54,3,12803,1218,19159,4336,55537,5814,50933,12187,30150,9055,19856,8195,17539,9111,16941,10491,16103,13101,13615,13393,12514,17374,13389,21176,14635,27629,14378,41804,10262,41682,7445,27003,6331,25614,4760,25190,2270,18556,322,5490,3,383,1,1,0,0
2호선,용두,1,0,1024,175,1774,1133,5157,2450,7869,6447,4190,3672,3536,3546,3745,3576,3887,3630,4149,4197,4199,4134,4616,4670,4620,4635,5113,5181,5723,6762,3452,6049,2546,3749,1931,3627,1608,3257,567,2338,88,582,0,9,0,0,0,0
3호선,지축,0,0,425,82,1736,1114,5788,1873,6622,2281,4602,2477,2697,1935,2408,1961,2481,1926,2300,1994,2180,2279,2750,2522,2727,3034,2742,3343,2477,4709,1413,4494,666,3296,458,2683,143,2315,102,1121,18,178,1,1,0,0,0,0
3호선,구파발,63,0,9306,1845,33131,19169,91632,21417,83332,27700,49363,24568,33441,20492,28132,16231,27131,16319,27097,16756,23932,18543,24616,19559,33398,25575,35349,29435,27506,43776,17392,50406,11469,33675,8464,32858,6521,33058,2977,25515,465,8327,2,367,1,0,0,0
3호선,연신내,256,16,30448,2165,63639,16418,170288,36093,193179,42302,110945,44683,75694,40441,69642,39634,71382,44355,68978,50456,61428,54808,61602,64827,68124,80008,69836,93681,66358,137932,48542,153019,38501,103125,35694,91492,31608,91251,15109,64156,2372,21823,0,17,1,1,0,0
3호선,불광,21,1,12048,1279,25640,7638,72460,13301,80825,37436,45449,42905,33046,35481,30552,30544,31263,33309,33633,37152,32654,36777,33218,37259,36292,43241,37590,48176,39573,69028,27435,68909,21295,44654,19626,38643,16431,36908,7057,24426,1088,7493,0,1,0,0,0,0
3호선,녹번,55,2,10032,1186,24912,6181,64059,8005,69781,20362,40603,13825,27210,11632,22812,10506,22437,11847,20832,14342,18062,15072,17082,17304,17391,22877,20038,27520,20915,39674,12881,43919,9684,30792,8135,28569,6047,29109,2672,19539,266,5026,0,0,0,0,0,0
3호선,홍제,45,5,11929,1453,29258,8691,81132,14951,92059,35796,56961,33458,40541,27071,37378,23129,37189,25115,35387,28520,32657,29600,32427,34194,33793,39494,37344,45516,39911,62917,24257,64463,18866,43258,15214,40575,12820,41025,5495,26542,623,7312,0,0,0,0,0,0
3호선,무악재,8,1,2363,171,6622,1973,19386,3145,20700,6417,12725,4963,8764,4297,7646,4090,7266,4299,6692,5173,5935,5925,5244,6851,5542,8610,6102,9959,7206,13776,4632,15459,3288,11152,2786,10252,1912,10488,882,7231,121,2100,1,2,0,0,0,0
3호선,독립문,168,5,6050,702,7240,5957,18747,17230,22656,22150,17047,22349,13732,20075,15009,14006,16774,13183,16859,14856,16648,14045,18284,14463,19908,14522,18781,16252,18822,18617,11097,16360,7585,11508,6342,10345,5580,10606,1797,7559,267,3478,4,1255,0,0,0,0
3호선,경복궁,22,2,3199,1989,7843,16884,18584,60547,26579,148674,26197,97979,22525,73708,29582,63202,36452,59164,46064,58947,55788,53016,65425,46822,76867,41801,85135,42793,122050,49670,62798,39060,50239,20492,57262,15499,42073,15014,14878,9205,1942,2719,1,36,0,0,0,0
3호선,안국,35,1,2187,1976,3830,23974,8369,124893,13083,121634,13651,99978,16806,81633,30217,80242,42495,70104,49943,68339,60280,62074,71024,50118,81557,44561,95893,41343,146023,41136,77087,24671,57745,12784,61467,8931,44489,8008,13465,4789,1343,1510,2,9,0,0,0,0
3호선,종로3가,29,1,949,646,1490,4742,2097,13374,3200,46433,4761,44234,7160,32122,8827,24420,9939,24281,11989,27423,14302,25640,17692,20655,21729,17592,25813,16983,39108,18374,37642,13103,18735,6626,17032,5269,12030,4698,5915,3020,734,973,0,11,0,0,0,0
3호선,을지로3가,8,0,645,846,1118,8073,1961,34383,3973,80177,6241,39028,7835,20427,9573,17173,10346,15184,13202,15670,15182,14135,16310,13786,17063,12674,24378,12326,54269,12715,36422,8651,20320,4324,17598,3508,13090,2884,6012,2159,1075,738,0,7,0,0,0,0
3호선,충무로,0,0,0,0,0,0,1,0,3,0,1,0,2,0,3,0,1,0,2,0,10,0,9,0,10,0,3,0,0,0,4,0,5,0,2,0,4,0,3,0,1,0,0,0,0,0,0,0
3호선,동대입구,37,2,1828,1331,3968,8839,7852,20900,9774,82904,8727,43974,9264,47123,13284,38463,16806,30375,20680,31034,23098,25629,24978,20422,30252,19960,40871,22762,58604,24719,34972,17665,28289,9691,36372,8359,24126,7355,9997,4816,1358,1599,0,125,1,1,0,0
3호선,약수,41,3,7205,1260,14322,8423,35818,19110,47957,41536,33957,24957,24653,18926,22753,18004,24152,17571,24822,19266,22824,20184,22207,22226,24679,26380,28711,31296,37290,41997,26325,36027,20107,25271,19364,24337,14762,23576,7142,15914,939,6076,2,851,0,0,0,0
3호선,금호,47,4,4734,1281,11148,7237,28803,5220,38826,8378,24659,7633,16273,6921,14485,7447,13011,8725,12410,9979,10937,10592,10757,13044,11813,15954,14554,18805,12706,24960,9270,23178,6850,16853,5617,15745,4264,15851,2019,10507,295,2705,0,0,0,0,0,0
3호선,옥수,112,11,3503,1267,11840,6982,32025,9711,40751,18032,28830,13453,19331,10944,18819,11790,17457,13329,18779,15835,16227,17256,16061,19855,17228,22519,20017,25852,21636,35132,15219,34153,10650,24087,9745,22794,7728,23097,3824,14038,523,3525,0,0,0,1,0,0
3호선,압구정,62,6,4002,2132,10644,25389,22581,62684,34627,165452,26917,178712,31071,86123,38337,76727,46542,61664,53460,66222,61311,64324,69284,59373,75866,57794,88594,65604,135260,77274,124088,58117,100543,28285,73887,20882,61839,18440,22496,11187,2318,4302,2,451,0,0,0,2
3호선,신사,72,5,5770,1607,9286,20283,17272,45771,25388,123382,21520,129401,21009,74472,26957,58172,32042,58721,40844,64132,46825,61174,55703,57636,63788,57937,77413,62690,131832,82465,111888,68148,76968,33287,84765,22529,80115,19174,36387,13853,4057,4488,2,5,1,3,0,0
